2022-12-28 00:20:00+00:00,POINT (1273.1741133539615 1176.0682488484108),60,AtHome,JustAte,Sleeping,266,34010.099976779195,305.0,Stable,16.0,16961.05620289371
2022-12-28 00:20:00+00:00,POINT (-1397.177426276214 2186.3340847244535),61,AtHome,JustAte,Sleeping,22,35647.62022254149,214.0,Stable,16.0,17772.935766709183
2022-12-28 00:20:00+00:00,POINT (-1408.9754669453816 2152.8950479975415),62,AtHome,Hungry,Sleeping,352,63612.240577067416,202.0,Stable,16.0,31940.66172403162
2022-12-28 00:20:00+00:00,POINT (2110.80817009729 5019.169190411168),63,AtHome,JustAte,Sleeping,17,34320.09905972085,115.0,Stable,16.0,17107.240370102612
2022-12-28 00:20:00+00:00,POINT (-496.78679320129623 1847.4222323734825),64,AtHome,BecomingHungry,Sleeping,320,31559.15761234724,273.0,Stable,16.0,15707.854916259925
2022-12-28 00:20:00+00:00,POINT (955.7157859498368 338.98841714798596),65,AtHome,BecomingHungry,Sleeping,365,32941.46866841314,359.0,Stable,16.0,16397.202141773178
2022-12-28 00:20:00+00:00,POINT (-1011.1007975934829 1342.738828543158),66,AtHome,BecomingHungry,Sleeping,190,42000.36928953044,267.0,Stable,20.0,41619.01395485607
2022-12-28 00:20:00+00:00,POINT (1743.037507219923 5258.894946703521),67,AtHome,BecameFull,Sleeping,33,33738.46465770888,82.0,Stable,16.0,16788.176465093948
2022-12-28 00:20:00+00:00,POINT (-1473.590901147153 877.1033836945335),68,AtHome,BecomingHungry,Sleeping,109,31179.4483037278,161.0,Stable,16.0,15505.273415541113
2022-12-28 00:20:00+00:00,POINT (526.4015381963275 4322.955915190171),69,AtHome,JustAte,Sleeping,192,23561.771323286703,347.0,Stable,20.0,22978.276388188104
2022-12-28 00:20:00+00:00,POINT (2238.526068759931 4055.222885312164),70,AtHome,BecomingHungry,Sleeping,74,10221.135839544708,132.0,Stable,20.0,9632.954508695908
2022-12-28 00:20:00+00:00,POINT (2223.6100948058197 4062.7376541474628),71,AtHome,BecomingHungry,Sleeping,322,8924.368668749012,138.0,Stable,20.0,8334.847482037596
2022-12-28 00:20:00+00:00,POINT (-509.4026272878675 6224.1966196306375),72,AtHome,Hungry,Sleeping,1269,93732.0349287141,385.0,Stable,12.0,23627.70201632244
2022-12-28 01:05:00+00:00,POINT (-1351.8065031851245 2115.9050324614464),73,AtHome,BecameFull,PrepareToSleep,73,56977.23958306691,50.0,Stable,16.0,28582.87216185557
2022-12-28 00:20:00+00:00,POINT (1.9755335623945705 5341.431450701076),74,AtHome,Hungry,Sleeping,1085,2770.65644093849,258.0,Stable,20.0,2290.3084617357827
2022-12-28 00:20:00+00:00,POINT (1254.089690625238 4852.6963917320545),75,AtHome,BecomingHungry,Sleeping,325,10118.15886485494,125.0,Stable,20.0,9504.37422629294
2022-12-28 00:20:00+00:00,POINT (-1338.6352399471666 2154.9030760794763),76,AtHome,Hungry,Sleeping,76,31770.47278706554,252.0,Stable,16.0,15805.197813143634
2022-12-28 00:50:00+00:00,POINT (1993.1409593405124 5311.325298938236),77,AtHome,BecameFull,PrepareToSleep,134,30254.53160362647,269.0,Stable,16.0,15040.071887425816
2022-12-28 00:20:00+00:00,POINT (-2516.724001701027 2495.470079198975),78,AtHome,JustAte,Awake,641,119634.15492541504,466.0,Stable,12.0,30195.58357619841
2022-12-28 00:20:00+00:00,POINT (-2451.4918680777023 2427.775105006013),79,AtHome,Starving,Sleeping,764,47614.80175427509,454.0,Stable,12.0,23878.096560387152
2022-12-28 00:20:00+00:00,POINT (1915.2859842403648 5312.093781653036),80,AtHome,BecomingHungry,Sleeping,28,31311.973531514053,358.0,Stable,16.0,15567.392404351283
2022-12-28 00:20:00+00:00,POINT (601.7277385647054 3556.6658950219626),81,AtHome,BecomingHungry,Sleeping,257,36817.65938510682,323.0,Stable,20.0,36375.84297184228
2022-12-28 00:20:00+00:00,POINT (507.67823222944736 1468.4914493644562),82,AtHome,JustAte,Awake,202,40993.43388783521,207.0,Stable,20.0,40680.93294296259
2022-12-28 00:20:00+00:00,POINT (-135.7936772057236 3415.6326140452566),83,AtHome,Hungry,Sleeping,910,47670.28486415808,1033.0,Stable,12.0,11886.845163298793
2022-12-28 00:20:00+00:00,POINT (-1947.9008938556433 2093.9206315099636),84,AtHome,Hungry,Sleeping,298,28321.48953964752,69.0,Stable,16.0,14061.812431406304
2022-12-28 00:20:00+00:00,POINT (-1350.688345439653 1990.3876347179978),85,AtHome,BecameFull,Sleeping,349,25554.028723564214,166.0,Stable,16.0,12675.27771134839
2022-12-28 00:20:00+00:00,POINT (-1636.9730511712182 806.1608366025896),86,AtHome,Hungry,Sleeping,288,28688.70871787087,357.0,Stable,16.0,14236.65367213931
2022-12-28 00:20:00+00:00,POINT (355.6243619780982 5044.255146336895),87,AtHome,BecomingHungry,Sleeping,905,5804.594982109123,5.0,Stable,20.0,5289.235365883505
2022-12-28 00:20:00+00:00,POINT (18.422209722405302 5367.142858130735),88,AtHome,BecomingHungry,Sleeping,1163,3908.4893631600767,122.0,Stable,20.0,3466.1467635110102
2022-12-28 00:20:00+00:00,POINT (-1218.0484947359735 3213.228538710721),89,AtHome,Hungry,Sleeping,577,43612.79808199112,760.0,Stable,12.0,10932.026674286444
2022-12-28 00:20:00+00:00,POINT (-1142.1337111008247 3196.0977945056115),90,AtHome,BecomingHungry,Sleeping,771,43426.76760638791,630.0,Stable,12.0,10882.269248873885
2022-12-28 00:20:00+00:00,POINT (-92.60471318609663 5320.25623098304),91,AtHome,BecomingHungry,Awake,1050,3994.377416499741,104.0,Stable,20.0,3546.352339495494
2022-12-28 00:20:00+00:00,POINT (2015.3436745883612 4870.663786883867),92,AtHome,Hungry,PrepareToSleep,106,27716.05125926055,25.0,Stable,16.0,13740.380749564703
2022-12-28 00:20:00+00:00,POINT (1793.6070630120769 3456.5396868773805),93,AtHome,Starving,Sleeping,187,25136.372981754288,339.0,Stable,16.0,12442.305102473953
2022-12-28 00:20:00+00:00,POINT (2037.5840188812192 4898.759127722423),94,AtHome,Hungry,Sleeping,367,57391.965655837615,28.0,Stable,16.0,28782.636684982364
2022-12-28 01:35:00+00:00,POINT (-1430.7484411588418 1976.1815826195873),95,AtHome,Hungry,PrepareToSleep,121,22904.5279593034,191.0,Stable,16.0,11305.642359587087
2022-12-28 00:20:00+00:00,POINT (-1425.0373135113339 2004.631970219612),96,AtHome,BecameFull,Sleeping,122,25255.321852042187,30.0,Stable,16.0,12496.47245038141
2022-12-28 00:20:00+00:00,POINT (-186.01876942421933 1524.3262297635556),97,AtHome,BecameFull,Sleeping,2,36546.87771457722,354.0,Stable,20.0,36209.83401331205
2022-12-28 00:20:00+00:00,POINT (-1434.973262420595 1987.3098980394846),98,AtHome,BecomingHungry,Awake,229,25500.87958706557,6.0,Stable,16.0,12618.474930295102
2022-12-28 00:20:00+00:00,POINT (-375.1399391748131 1854.6659320088543),99,AtHome,BecameFull,Sleeping,93,51632.92979920806,298.0,Stable,16.0,25864.427546099872
2022-12-28 00:20:00+00:00,POINT (-4574.968826688322 7279.39539289574),100,AtHome,Starving,Sleeping,1503,25477.78317303441,402.0,Stable,12.0,6380.067659092593
2022-12-28 00:20:00+00:00,POINT (-4498.556931980856 4745.72483046643),101,AtHome,Starving,Sleeping,1591,45721.89214807771,420.0,Stable,12.0,22904.13103633701
2022-12-28 00:20:00+00:00,POINT (-573.7199715683724 5126.47392427598),102,AtHome,Starving,Sleeping,909,92307.07924092383,1256.0,Stable,12.0,23275.750382170976
2022-12-28 00:20:00+00:00,POINT (-436.3046057227951 5259.060541114311),103,AtHome,Starving,Sleeping,938,90353.16571407297,1321.0,Stable,12.0,22771.660493212785
2022-12-28 00:20:00+00:00,POINT (338.54791328924017 5069.755864313634),104,AtHome,Hungry,Sleeping,1053,7561.692093449538,97.0,Stable,20.0,7133.991936277974
2022-12-28 00:20:00+00:00,POINT (2192.7767242363825 4933.177065424005),105,AtHome,BecomingHungry,Awake,154,12138.994243117131,334.0,Stable,20.0,11615.419987638366
2022-12-28 00:20:00+00:00,POINT (2073.8637698881444 4940.4130254975),106,AtHome,BecomingHungry,Awake,306,36169.25140621378,336.0,Stable,20.0,35907.72587675581
2022-12-28 00:20:00+00:00,POINT (-313.9595206019376 1855.7111170429162),107,AtHome,BecameFull,Sleeping,206,25499.437225570768,226.0,Stable,16.0,12614.04700161886
2022-12-28 00:20:00+00:00,POINT (-525.4829433610961 5221.482766829596),108,AtHome,Hungry,Sleeping,1195,42432.55985212031,784.0,Stable,12.0,21256.806722562447
2022-12-28 00:20:00+00:00,POINT (-2601.4844616292808 3065.960220454799),109,AtHome,Starving,Sleeping,649,38020.4556475197,1141.0,Stable,12.0,19050.066831393982
2022-12-28 00:20:00+00:00,POINT (-2639.6767056678714 3068.6493948638636),110,AtHome,BecomingHungry,Sleeping,679,39459.34204585324,1035.0,Stable,12.0,9880.8261800467
2022-12-28 00:20:00+00:00,POINT (-0.6024375446853782 3515.4558801586313),111,AtHome,BecomingHungry,Sleeping,1057,3466.8181166213235,63.0,Stable,20.0,3018.7930396170764
2022-12-28 00:20:00+00:00,POINT (-1670.5719329789977 2056.786442336958),112,AtHome,JustAte,Awake,26,91940.56395041752,265.0,Stable,16.0,46280.18819124225
2022-12-28 00:20:00+00:00,POINT (664.1877750440672 3797.8522890989393),113,AtHome,BecomingHungry,Sleeping,64,40494.29178730094,344.0,Stable,20.0,40110.33850430125
2022-12-28 00:20:00+00:00,POINT (1717.835876212559 3409.851566604102),114,AtHome,BecomingHungry,Sleeping,148,80192.21218941621,158.0,Stable,16.0,40323.20098583625
2022-12-28 00:20:00+00:00,POINT (1707.054412521753 3353.9564355132256),115,AtHome,Hungry,Sleeping,191,23896.87436509074,78.0,Stable,16.0,11804.352112214594
2022-12-28 00:20:00+00:00,POINT (-1565.3234939821336 2806.0061159727093),116,AtHome,Starving,Sleeping,723,116208.44587098713,960.0,Stable,12.0,29326.606889516985
2022-03-01 20:30:00+00:00,POINT (926.7631461210617 4556.802589624075),117,AtHome,JustAte,Awake,227,501.44692726516814,318.0,Unstable,20.0,0.0
2022-03-01 00:00:00+00:00,POINT (926.7631461210617 4556.802589624075),117,AtHome,JustAte,Awake,210,-53.58731207024175,27.0,Unstable,20.0,0.0
2022-12-28 00:20:00+00:00,POINT (-68.03672015984428 4500.638259876133),117,AtHome,BecomingHungry,Awake,1034,37516.25807106785,27.0,Stable,20.0,37198.65257060785
2022-12-28 00:20:00+00:00,POINT (-1549.703019459702 2831.956395342448),118,AtHome,Starving,Sleeping,794,86619.52759018332,1174.0,Stable,12.0,43668.87893082892
2022-12-28 00:20:00+00:00,POINT (1227.418350577647 544.2222199132481),119,AtHome,BecomingHungry,Sleeping,368,75422.34065417491,248.0,Stable,16.0,37919.95529595567
2022-12-28 00:20:00+00:00,POINT (859.3593928785715 1623.0523610677237),120,AtHome,BecomingHungry,Sleeping,307,13755.906480166146,16.0,Stable,20.0,13244.6586043732
2022-12-28 00:20:00+00:00,POINT (-1413.2561545952765 898.2120522402657),121,AtHome,Hungry,Sleeping,31,23341.1302114303,4.0,Stable,16.0,11520.171340957562
2022-12-28 00:20:00+00:00,POINT (-1439.9430760430084 2473.1464529500436),122,AtHome,BecomingHungry,Sleeping,569,40466.89569759142,1052.0,Stable,12.0,10130.935063368994
2022-12-28 00:20:00+00:00,POINT (-3332.182456321242 7584.930454768431),123,AtHome,Starving,Sleeping,1690,40259.78240973064,650.0,Stable,12.0,10078.140903645914
2022-12-28 00:20:00+00:00,POINT (-4583.176447126485 4729.65080569796),124,AtHome,Starving,Sleeping,1733,114728.02728527192,461.0,Stable,12.0,28948.29494727536
2022-12-28 00:20:00+00:00,POINT (-10.355978118767254 3472.3896742182696),125,AtHome,BecomingHungry,Sleeping,1231,99995.54945166616,553.0,Stable,12.0,25223.06210680063
2022-12-28 00:20:00+00:00,POINT (-220.903527022639 5249.64901309842),126,AtHome,Hungry,Sleeping,1158,5045.561782896071,239.0,Stable,20.0,4594.287737255432
2022-03-01 00:00:00+00:00,POINT (52.04632353952928 1113.061243825332),127,AtHome,JustAte,Sleeping,,2415.733322982167,307.0,Unknown,20.0,0.0
2022-12-28 00:20:00+00:00,POINT (1601.3567543010552 4018.464562858439),128,AtHome,BecomingHungry,Sleeping,281,27313.698129499862,141.0,Stable,20.0,26929.61982452722
2022-12-28 00:20:00+00:00,POINT (1060.9437633037428 1260.5865662978981),129,AtHome,BecameFull,Sleeping,39,19723.809845850767,356.0,Stable,16.0,9704.991062116698
2022-12-28 00:20:00+00:00,POINT (1164.0738962286796 1544.2252567547262),130,AtHome,Starving,Sleeping,54,20914.45990025619,282.0,Stable,16.0,10296.611259276106
2022-12-28 00:20:00+00:00,POINT (584.3136574360803 3747.881720872645),131,AtHome,BecomingHungry,Sleeping,323,12528.50903071069,328.0,Stable,20.0,11963.572095164483
2022-12-28 00:20:00+00:00,POINT (-465.7493339369287 1398.3123022928),132,AtHome,BecomingHungry,Sleeping,168,71222.00316468181,285.0,Stable,16.0,35781.33522726201
2022-12-28 00:20:00+00:00,POINT (-490.60482925640764 1397.1241432443894),133,AtHome,JustAte,Awake,297,22356.499407679305,224.0,Stable,16.0,11017.940212824991
2022-12-28 00:20:00+00:00,POINT (-603.140665680056 5132.275080109213),134,AtHome,Starving,Sleeping,965,42099.91059072935,616.0,Stable,12.0,10533.560078083114
2022-12-28 00:20:00+00:00,POINT (-442.4532523883974 1701.7748890076932),135,AtHome,BecomingHungry,Sleeping,62,16362.40083068735,292.0,Stable,20.0,15953.067722012716
2022-12-28 00:20:00+00:00,POINT (-713.1912937024488 1581.4161205086782),136,AtHome,Hungry,Sleeping,312,68801.00470484889,320.0,Stable,16.0,34555.874469538656
2022-12-28 00:20:00+00:00,POINT (-219.47029345311603 5326.802185264626),137,AtHome,BecameFull,Sleeping,914,8257.970459424641,22.0,Stable,20.0,7800.7162510428625
2022-12-28 00:20:00+00:00,POINT (1308.4011256519482 4426.230652612812),138,AtHome,BecomingHungry,Sleeping,209,17572.063608417615,140.0,Stable,20.0,16976.58112417277
2022-12-28 00:20:00+00:00,POINT (1299.4420599853365 4453.380068639174),139,AtHome,BecomingHungry,Sleeping,20,20640.560880663907,81.0,Stable,20.0,19841.70248729964
2022-12-28 00:20:00+00:00,POINT (-2632.944608595766 6288.656766845932),140,AtHome,Hungry,Sleeping,1036,86727.42910808518,839.0,Stable,12.0,43706.725975452326
2022-03-02 17:35:00+00:00,POINT (-2010.897184409088 1966.574194757472),141,AtHome,BecomingHungry,Awake,1167,2315.5600969726306,968.0,Unstable,20.0,0.0
2022-03-01 00:00:00+00:00,POINT (-2010.897184409088 1966.574194757472),141,AtHome,JustAte,Sleeping,,2982.39940116225,287.0,Unknown,20.0,0.0
2022-12-28 00:20:00+00:00,POINT (2237.610736525216 4602.673592276821),141,AtHome,BecomingHungry,Sleeping,373,17230.498068261233,396.0,Stable,20.0,16760.323933072268
2022-03-01 00:00:00+00:00,POINT (-1518.5285690366604 1161.9631681113808),142,AtHome,JustAte,Sleeping,,2492.6087383356144,179.0,Unknown,20.0,0.0
2022-12-28 00:20:00+00:00,POINT (-498.4021979849775 5934.483427889883),143,AtHome,BecameFull,Sleeping,1073,36341.54002445284,702.0,Stable,12.0,18303.53754975299
2022-12-28 00:20:00+00:00,POINT (-1855.2628137937074 1652.8292021799746),144,AtHome,BecameFull,Sleeping,52,20075.22573964644,48.0,Stable,16.0,9869.021114868468
2022-12-28 00:20:00+00:00,POINT (-379.1399925988855 5265.167361171224),145,AtHome,BecomingHungry,Sleeping,906,6022.5818648519735,146.0,Stable,20.0,5509.3430039226805
2022-12-28 00:20:00+00:00,POINT (1173.3309459111763 3158.686042666584),146,AtHome,BecameFull,Sleeping,185,19772.06282655341,247.0,Stable,16.0,9796.673905787477
2022-12-28 00:20:00+00:00,POINT (1677.934762896425 3228.4322363187243),147,AtHome,BecomingHungry,Sleeping,289,19264.53659321277,225.0,Stable,16.0,9458.546593612202
2022-12-28 00:20:00+00:00,POINT (-2622.4693542048503 6305.882211709785),148,AtHome,Hungry,Sleeping,1076,85450.6978127649,824.0,Stable,12.0,21525.96790776912
